m1,m2,len,depth_oracles,depth_addition
109,113,3,1093,821
109,114,4,1002,274
109,115,5,1400,708
109,116,6,929,607
109,117,7,1377,1015
109,118,8,1241,186
109,119,9,1688,637
109,120,10,818,509
109,121,11,1209,951
109,122,12,1153,394
109,123,13,1522,803
109,124,14,1027,692
109,125,15,1417,1134
109,126,16,1342,139
109,127,17,1731,546
110,112,1,643,523
110,113,2,1003,399
110,114,3,912,821
110,115,4,1310,274
110,116,5,839,708
110,117,6,1287,607
110,118,7,1151,1015
110,119,8,1598,186
110,120,9,728,637
110,121,10,1119,509
110,122,11,1063,951
110,123,12,1432,394
110,124,13,937,803
110,125,14,1327,692
110,126,15,1252,1134
110,127,16,1641,139
111,113,1,1442,523
111,114,2,1351,399
111,115,3,1749,821
111,116,4,1278,274
111,117,5,1726,708
111,118,6,1590,607
111,119,7,2037,1015
111,120,8,1167,186
111,121,9,1558,637
111,122,10,1502,509
111,123,11,1871,951
111,124,12,1376,394
111,125,13,1766,803
111,126,14,1691,692
111,127,15,2080,1134
112,114,1,353,523
112,115,2,751,399
112,116,3,280,821
112,117,4,728,274
112,118,5,592,708
112,119,6,1039,607
112,120,7,169,1015
112,121,8,560,186
112,122,9,504,637
112,123,10,873,509
112,124,11,378,951
112,125,12,768,394
112,126,13,693,803
112,127,14,1082,692
113,115,1,1111,523
113,116,2,640,399
113,117,3,1088,821
113,118,4,952,274
113,119,5,1399,708
113,120,6,529,607
113,121,7,920,1015
113,122,8,864,186
113,123,9,1233,637
113,124,10,738,509
113,125,11,1128,951
113,126,12,1053,394
113,127,13,1442,803
114,116,1,549,523
114,117,2,997,399
114,118,3,861,821
114,119,4,1308,274
114,120,5,438,708
114,121,6,829,607
114,122,7,773,1015
114,123,8,1142,186
114,124,9,647,637
114,125,10,1037,509
114,126,11,962,951
114,127,12,1351,394
115,117,1,1395,523
115,118,2,1259,399
115,119,3,1706,821
115,120,4,836,274
115,121,5,1227,708
115,122,6,1171,607
115,123,7,1540,1015
115,124,8,1045,186
115,125,9,1435,637
115,126,10,1360,509
115,127,11,1749,951
116,118,1,788,523
116,119,2,1235,399
116,120,3,365,821
116,121,4,756,274
116,122,5,700,708
116,123,6,1069,607
116,124,7,574,1015
116,125,8,964,186
116,126,9,889,637
116,127,10,1278,509
117,119,1,1683,523
117,120,2,813,399
117,121,3,1204,821
117,122,4,1148,274
117,123,5,1517,708
117,124,6,1022,607
117,125,7,1412,1015
117,126,8,1337,186
117,127,9,1726,637
118,120,1,677,523
118,121,2,1068,399
118,122,3,1012,821
118,123,4,1381,274
118,124,5,886,708
118,125,6,1276,607
118,126,7,1201,1015
118,127,8,1590,186
119,121,1,1515,523
119,122,2,1459,399
119,123,3,1828,821
119,124,4,1333,274
119,125,5,1723,708
119,126,6,1648,607
119,127,7,2037,1015
120,122,1,589,523
120,123,2,958,399
120,124,3,463,821
120,125,4,853,274
120,126,5,778,708
120,127,6,1167,607
121,123,1,1349,523
121,124,2,854,399
121,125,3,1244,821
121,126,4,1169,274
121,127,5,1558,708
122,124,1,798,523
122,125,2,1188,399
122,126,3,1113,821
122,127,4,1502,274
123,125,1,1557,523
123,126,2,1482,399
123,127,3,1871,821
124,126,1,987,523
124,127,2,1376,399
125,127,1,1766,523
